profile,symbol,side,start,end,bars,gross_contribution,cost,net_contribution,profile_name,sample,holding_days,entry_weight,average_abs_weight,maximum_abs_weight,status,result
risk24,BTC,short,2026-01-21 04:00:00+00:00,2026-01-21 04:00:00+00:00,1,-0.001505806254066482,0.0001507507951405648,-0.0016565570492070468,24% target-vol,historical_validation,0.16666666666666666,-0.1507507951405648,0.1507507951405648,0.1507507951405648,closed,loss
risk24,ETH,short,2026-01-21 04:00:00+00:00,2026-01-21 20:00:00+00:00,5,-0.007113229092880373,0.00022218539808552276,-0.007335414490965896,24% target-vol,historical_validation,0.8333333333333334,-0.22218539808552276,0.19332226725723123,0.22218539808552276,closed,loss
risk20,BTC,short,2026-01-21 12:00:00+00:00,2026-01-21 16:00:00+00:00,2,-0.002079034510876462,0.00016783466449462193,-0.002246869175371084,20% target-vol,historical_validation,0.3333333333333333,-0.16746337328227934,0.16764901888845063,0.16783466449462192,closed,loss
risk24,BTC,short,2026-01-21 12:00:00+00:00,2026-01-21 16:00:00+00:00,2,-0.002494841413051754,0.00020140159739354634,-0.0026962430104453005,24% target-vol,historical_validation,0.3333333333333333,-0.2009560479387352,0.20117882266614076,0.20140159739354632,closed,loss
risk20,ETH,short,2026-01-22 04:00:00+00:00,2026-01-22 04:00:00+00:00,1,-0.0014427885656136034,0.00015268847204114134,-0.0015954770376547449,20% target-vol,historical_validation,0.16666666666666666,-0.15268847204114133,0.15268847204114133,0.15268847204114133,closed,loss
risk24,ETH,short,2026-01-22 04:00:00+00:00,2026-01-22 04:00:00+00:00,1,-0.0017313462787363243,0.00018322616644936962,-0.0019145724451856939,24% target-vol,historical_validation,0.16666666666666666,-0.18322616644936962,0.18322616644936962,0.18322616644936962,closed,loss
risk20,ETH,short,2026-01-23 04:00:00+00:00,2026-01-23 04:00:00+00:00,1,-0.0005472930665144636,0.00015400169513963847,-0.0007012947616541021,20% target-vol,historical_validation,0.16666666666666666,-0.15400169513963846,0.15400169513963846,0.15400169513963846,closed,loss
risk24,ETH,short,2026-01-23 04:00:00+00:00,2026-01-23 04:00:00+00:00,1,-0.0006567516798173563,0.00018480203416756615,-0.0008415537139849225,24% target-vol,historical_validation,0.16666666666666666,-0.18480203416756616,0.18480203416756616,0.18480203416756616,closed,loss
risk20,ETH,short,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00,1,-2.4781062532550622e-05,0.00015532098132666912,-0.00018010204385921974,20% target-vol,historical_validation,0.16666666666666666,-0.1553209813266691,0.1553209813266691,0.1553209813266691,closed,loss
risk24,ETH,short,2026-01-24 00:00:00+00:00,2026-01-24 00:00:00+00:00,1,-2.9737275039060744e-05,0.0001863851775920029,-0.00021612245263106367,24% target-vol,historical_validation,0.16666666666666666,-0.1863851775920029,0.1863851775920029,0.1863851775920029,closed,loss
risk20,ETH,short,2026-01-24 20:00:00+00:00,2026-01-27 08:00:00+00:00,16,0.002572119639798472,0.00015738886774402372,0.002414730772054448,20% target-vol,historical_validation,2.6666666666666665,-0.1560988181563771,0.12956505298997614,0.1573620375287368,closed,win
risk24,ETH,short,2026-01-24 20:00:00+00:00,2026-01-27 08:00:00+00:00,16,0.0030865435677581658,0.00018886664129282846,0.0028976769264653372,24% target-vol,historical_validation,2.6666666666666665,-0.18731858178765257,0.15547806358797134,0.18883444503448413,closed,win
risk20,BTC,short,2026-01-25 16:00:00+00:00,2026-01-25 16:00:00+00:00,1,0.0002832631265829359,0.0001725963452495317,0.00011066678133340419,20% target-vol,historical_validation,0.16666666666666666,-0.17259634524953169,0.17259634524953169,0.17259634524953169,closed,win
risk24,BTC,short,2026-01-25 16:00:00+00:00,2026-01-25 16:00:00+00:00,1,0.00033991575189952305,0.00020711561429943802,0.00013280013760008503,24% target-vol,historical_validation,0.16666666666666666,-0.207115614299438,0.207115614299438,0.207115614299438,closed,win
risk20,BTC,short,2026-01-26 00:00:00+00:00,2026-01-28 04:00:00+00:00,14,-0.007742250381501155,0.000393290717901139,-0.008135541099402295,20% target-vol,historical_validation,2.3333333333333335,-0.16743947161584058,0.2611285024387361,0.3911511237964127,closed,loss
risk24,BTC,short,2026-01-26 00:00:00+00:00,2026-01-28 04:00:00+00:00,14,-0.009290700457801386,0.0004719488614813667,-0.009762649319282753,24% target-vol,historical_validation,2.3333333333333335,-0.20092736593900865,0.31335420292648325,0.46938134855569524,closed,loss
risk20,BTC,short,2026-01-29 20:00:00+00:00,2026-02-10 08:00:00+00:00,70,0.05756024352291991,0.0008536402292920975,0.05670660329362782,20% target-vol,historical_validation,11.666666666666666,-0.39584637238958065,0.20739064494883877,0.39584637238958065,closed,win
risk20,ETH,short,2026-01-29 20:00:00+00:00,2026-02-06 04:00:00+00:00,45,0.05156487978725939,0.00023136051162164257,0.05133351927563775,20% target-vol,historical_validation,7.5,-0.13771228153467555,0.12016031219585219,0.18655364329367116,closed,win
risk24,BTC,short,2026-01-29 20:00:00+00:00,2026-02-10 08:00:00+00:00,70,0.07057586243628543,0.001024407004352181,0.06955145543193325,24% target-vol,historical_validation,11.666666666666666,-0.4750156468674968,0.24200929343810645,0.4750156468674968,closed,win
risk24,ETH,short,2026-01-29 20:00:00+00:00,2026-02-06 04:00:00+00:00,45,0.061877855744711274,0.00027763261394597087,0.061600223130765304,24% target-vol,historical_validation,7.5,-0.16525473784161065,0.14419237463502263,0.2238643719524053,closed,win
risk20,BTC,short,2026-02-11 20:00:00+00:00,2026-02-12 20:00:00+00:00,7,0.00044675268266765637,4.7315414859834965e-05,0.0003994372678078214,20% target-vol,historical_validation,1.1666666666666667,-0.047149180504727,0.04682725451861387,0.047149180504727,closed,win
risk24,BTC,short,2026-02-11 20:00:00+00:00,2026-02-12 20:00:00+00:00,7,0.0005361032192011873,5.6778497831801964e-05,0.0004793247213693853,24% target-vol,historical_validation,1.1666666666666667,-0.05657901660567239,0.05619270542233664,0.05657901660567239,closed,win
risk20,ETH,short,2026-02-16 04:00:00+00:00,2026-02-18 08:00:00+00:00,14,-0.0009332767421283874,5.3208915427532825e-05,-0.0009864856575559201,20% target-vol,historical_validation,2.3333333333333335,-0.05131960135466693,0.03527520714724437,0.05131960135466693,closed,loss
risk24,ETH,short,2026-02-16 04:00:00+00:00,2026-02-18 08:00:00+00:00,14,-0.0011199320905540648,6.385069851303938e-05,-0.0011837827890671042,24% target-vol,historical_validation,2.3333333333333335,-0.0615835216256003,0.042330248576693257,0.0615835216256003,closed,loss
risk20,BTC,short,2026-02-19 00:00:00+00:00,2026-02-20 12:00:00+00:00,10,-0.0015858097538960717,0.00012099718553210584,-0.0017068069394281776,20% target-vol,historical_validation,1.6666666666666667,-0.052035217699685395,0.07925253890068695,0.11907035321729319,closed,loss
risk20,ETH,short,2026-02-19 00:00:00+00:00,2026-02-22 04:00:00+00:00,20,-0.003957985649454967,0.00025234163176630984,-0.004210327281221277,20% target-vol,historical_validation,3.3333333333333335,-0.09542071115978805,0.1290398585827435,0.21368348849317184,closed,loss
risk24,BTC,short,2026-02-19 00:00:00+00:00,2026-02-20 12:00:00+00:00,10,-0.0019029717046752854,0.00014519662263852694,-0.0020481683273138123,24% target-vol,historical_validation,1.6666666666666667,-0.06244226123962246,0.09510304668082431,0.14288442386075176,closed,loss
risk24,ETH,short,2026-02-19 00:00:00+00:00,2026-02-22 04:00:00+00:00,20,-0.004749582779345959,0.0003028099581195718,-0.005052392737465531,24% target-vol,historical_validation,3.3333333333333335,-0.11450485339174565,0.15484783029929222,0.25642018619180623,closed,loss
risk20,BTC,short,2026-02-20 20:00:00+00:00,2026-02-21 08:00:00+00:00,4,-0.00017370242089111604,2.9558739261174307e-05,-0.00020326116015229035,20% target-vol,historical_validation,0.6666666666666666,-0.028323234377834572,0.022189587343662186,0.029420764475322842,closed,loss
risk24,BTC,short,2026-02-20 20:00:00+00:00,2026-02-21 08:00:00+00:00,4,-0.00020844290506933922,3.547048711340918e-05,-0.00024391339218274842,24% target-vol,historical_validation,0.6666666666666666,-0.033987881253401485,0.026627504812394624,0.03530491737038741,closed,loss
risk20,ETH,short,2026-02-23 00:00:00+00:00,2026-02-23 12:00:00+00:00,4,0.0016272691823996583,0.00010623246064333546,0.0015210367217563228,20% target-vol,historical_validation,0.6666666666666666,-0.04582261658756521,0.09015657857504542,0.10623246064333546,closed,win
risk24,ETH,short,2026-02-23 00:00:00+00:00,2026-02-23 12:00:00+00:00,4,0.0021593178939720565,0.00012311814455896847,0.0020361997494130883,24% target-vol,historical_validation,0.6666666666666666,-0.05498713990507825,0.10461318581891162,0.12311814455896847,closed,win
risk20,BTC,short,2026-02-23 08:00:00+00:00,2026-02-23 16:00:00+00:00,3,0.00026498583604118997,0.00013882366903367823,0.00012616216700751175,20% target-vol,historical_validation,0.5,-0.04452976784688209,0.0755315731906918,0.1381794264559947,closed,win
risk24,BTC,short,2026-02-23 08:00:00+00:00,2026-02-23 16:00:00+00:00,3,0.00013817791197288,0.0001666000318546577,-2.8422119881777716e-05,24% target-vol,historical_validation,0.5,-0.06295878564776135,0.09698272097841742,0.16581531174719363,closed,loss
risk20,BTC,short,2026-02-24 00:00:00+00:00,2026-02-25 20:00:00+00:00,12,-0.007042277858163006,0.00017597920093147482,-0.0072182570590944815,20% target-vol,historical_validation,2.0,-0.13522089502163898,0.11601393731639441,0.14173670080374556,closed,loss
risk24,BTC,short,2026-02-24 00:00:00+00:00,2026-02-25 20:00:00+00:00,12,-0.0074152991908592435,0.00021089880971252996,-0.007626198000571773,24% target-vol,historical_validation,2.0,-0.16226507402596674,0.13299845148477202,0.17008404096449467,closed,loss
risk20,ETH,short,2026-02-24 12:00:00+00:00,2026-02-24 16:00:00+00:00,2,-8.197245199080156e-05,6.289788200287079e-06,-8.826224019108865e-05,20% target-vol,historical_validation,0.3333333333333333,-0.006017811341134248,0.006153799770710663,0.006289788200287079,closed,loss
risk24,ETH,short,2026-02-24 12:00:00+00:00,2026-02-24 16:00:00+00:00,2,-9.83669423889618e-05,7.5477458403444875e-06,-0.00010591468822930628,24% target-vol,historical_validation,0.3333333333333333,-0.007221373609361097,0.007384559724852792,0.007547745840344487,closed,loss
risk20,BTC,short,2026-02-27 00:00:00+00:00,2026-02-27 12:00:00+00:00,4,0.0004681464102806423,2.0722761419547017e-05,0.0004474236488610953,20% target-vol,historical_validation,0.6666666666666666,-0.020629978082321216,0.020544227146149695,0.020629978082321216,closed,win
risk24,BTC,short,2026-02-27 00:00:00+00:00,2026-02-27 12:00:00+00:00,4,0.00013634079901891696,6.21541746713177e-06,0.00013012538155178518,24% target-vol,historical_validation,0.6666666666666666,-0.0061250906532654414,0.006007930001587425,0.0061250906532654414,closed,win
risk20,BTC,short,2026-02-28 04:00:00+00:00,2026-03-01 04:00:00+00:00,7,-0.000300858427867505,6.717417627572534e-05,-0.0003680326041432303,20% target-vol,historical_validation,1.1666666666666667,-0.06650302250947863,0.05101926408094481,0.06660654238906757,closed,loss
risk24,BTC,short,2026-02-28 04:00:00+00:00,2026-03-01 04:00:00+00:00,7,-0.0003610301134410062,8.06090115308704e-05,-0.00044163912497187656,24% target-vol,historical_validation,1.1666666666666667,-0.07980362701137436,0.061223116897133764,0.07992785086688108,closed,loss
risk20,ETH,short,2026-03-08 16:00:00+00:00,2026-03-09 20:00:00+00:00,8,-0.0013968487618950735,4.277520660960572e-05,-0.0014396239685046794,20% target-vol,historical_validation,1.3333333333333333,-0.042768204785568135,0.03719337297713721,0.04277070818219939,closed,loss
risk24,ETH,short,2026-03-08 16:00:00+00:00,2026-03-09 20:00:00+00:00,8,-0.0016762185142740883,5.133024793152687e-05,-0.0017275487622056152,24% target-vol,historical_validation,1.3333333333333333,-0.051321845742681754,0.04463204757256465,0.05132484981863927,closed,loss
risk20,ETH,short,2026-03-22 04:00:00+00:00,2026-03-23 12:00:00+00:00,9,-0.0007928974172651189,6.102170198583919e-05,-0.0008539191192509581,20% target-vol,historical_validation,1.5,-0.06067352344417285,0.040578233612074785,0.06067352344417285,closed,loss
risk24,ETH,short,2026-03-22 04:00:00+00:00,2026-03-23 12:00:00+00:00,9,-0.0009514769007181431,7.322604238300704e-05,-0.00102470294310115,24% target-vol,historical_validation,1.5,-0.07280822813300743,0.04869388033448975,0.07280822813300743,closed,loss
risk20,BTC,short,2026-03-22 16:00:00+00:00,2026-03-23 16:00:00+00:00,7,-0.004063789059787455,0.0001618352502157522,-0.004225624310003208,20% target-vol,historical_validation,1.1666666666666667,-0.043562106796700105,0.09656457476425642,0.1616317369972626,closed,loss
risk24,BTC,short,2026-03-22 16:00:00+00:00,2026-03-23 16:00:00+00:00,7,-0.004876546871744948,0.00019420230025890263,-0.005070749172003851,24% target-vol,historical_validation,1.1666666666666667,-0.05227452815604012,0.11587748971710772,0.19395808439671514,closed,loss
risk20,BTC,short,2026-03-24 20:00:00+00:00,2026-03-25 12:00:00+00:00,5,-0.003199539152423199,0.00012791303063845982,-0.003327452183061659,20% target-vol,historical_validation,0.8333333333333334,-0.08340419665053496,0.1090115203383926,0.12637213102967973,closed,loss
risk24,BTC,short,2026-03-24 20:00:00+00:00,2026-03-25 12:00:00+00:00,5,-0.0038394469829078383,0.0001534956367661518,-0.00399294261967399,24% target-vol,historical_validation,0.8333333333333334,-0.10008503598064195,0.13081382440607114,0.1516465572356157,closed,loss
risk20,ETH,short,2026-03-25 00:00:00+00:00,2026-03-25 08:00:00+00:00,3,-0.0006659318967426083,2.9810901403856994e-05,-0.0006957427981464652,20% target-vol,historical_validation,0.5,-0.029288531266013967,0.02953859421607778,0.029810901403856994,closed,loss
risk24,ETH,short,2026-03-25 00:00:00+00:00,2026-03-25 08:00:00+00:00,3,-0.0007991182760911297,3.577308168462839e-05,-0.0008348913577757581,24% target-vol,historical_validation,0.5,-0.03514623751921676,0.03544631305929333,0.035773081684628394,closed,loss
risk20,BTC,short,2026-03-26 12:00:00+00:00,2026-04-01 08:00:00+00:00,36,-0.002714179378583395,0.00043657158179937107,-0.003150750960382766,20% target-vol,historical_validation,6.0,-0.04378812574317593,0.23355219919757023,0.36445447868121367,closed,loss
risk20,ETH,short,2026-03-26 12:00:00+00:00,2026-03-30 08:00:00+00:00,24,0.0018985955372627843,0.0001261426716687857,0.0017724528655939985,20% target-vol,historical_validation,4.0,-0.06585704292058397,0.07944133538027943,0.1098818130703989,closed,win
risk24,BTC,short,2026-03-26 12:00:00+00:00,2026-04-01 08:00:00+00:00,36,-0.0029726238128346327,0.0005143844199471315,-0.003487008232781764,24% target-vol,historical_validation,6.0,-0.05254575089181112,0.27550750161653,0.4373453744174564,closed,loss
risk24,ETH,short,2026-03-26 12:00:00+00:00,2026-03-30 08:00:00+00:00,24,0.0021005302553482085,0.00014419840429005974,0.001956331851058149,24% target-vol,historical_validation,4.0,-0.07902845150470074,0.09981268425495032,0.13185817568447866,closed,win
risk20,BTC,short,2026-04-02 12:00:00+00:00,2026-04-04 16:00:00+00:00,14,-0.0003624717283617733,8.22400297529991e-05,-0.0004447117581147724,20% target-vol,historical_validation,2.3333333333333335,-0.07528954647565368,0.06712238282096243,0.08200053769968053,closed,loss
risk24,BTC,short,2026-04-02 12:00:00+00:00,2026-04-04 16:00:00+00:00,14,-0.00043496607403412796,9.86880357035989e-05,-0.0005336541097377269,24% target-vol,historical_validation,2.3333333333333335,-0.0903474557707844,0.08054685938515492,0.09840064523961663,closed,loss
risk20,ETH,long,2026-04-06 08:00:00+00:00,2026-04-07 12:00:00+00:00,8,-0.0031855296687883423,0.00020813825211552585,-0.0033936679209038683,20% target-vol,historical_validation,1.3333333333333333,0.1455437010162823,0.17017521203790353,0.20690268564586775,closed,loss
risk24,ETH,long,2026-04-06 08:00:00+00:00,2026-04-07 12:00:00+00:00,8,-0.0038226356025460114,0.00024976590253863095,-0.004072401505084642,24% target-vol,historical_validation,1.3333333333333333,0.17465244121953874,0.20421025444548424,0.24828322277504122,closed,loss
risk20,BTC,long,2026-04-06 20:00:00+00:00,2026-04-07 16:00:00+00:00,6,-0.0066481606092613985,0.0003933166890188457,-0.007041477298280244,20% target-vol,historical_validation,1.0,0.23777705274011848,0.2783045646033224,0.39306327124106705,closed,loss
risk24,BTC,long,2026-04-06 20:00:00+00:00,2026-04-07 16:00:00+00:00,6,-0.00797779273111368,0.0004719800268226151,-0.008449772757936295,24% target-vol,historical_validation,1.0,0.28533246328814216,0.33396547752398686,0.47167592548928045,closed,loss
risk20,BTC,long,2026-04-08 04:00:00+00:00,2026-04-12 12:00:00+00:00,27,-0.0006855154200752856,0.0005669018938993485,-0.001252417313974634,20% target-vol,historical_validation,4.5,0.26695880252304066,0.27001069069885736,0.4028806018382767,closed,loss
risk20,ETH,long,2026-04-08 04:00:00+00:00,2026-04-12 16:00:00+00:00,28,-0.003915629504335465,0.0002666741014827553,-0.00418230360581822,20% target-vol,historical_validation,4.666666666666667,0.14010216308112342,0.14448979892142946,0.17725152945125708,closed,loss
risk24,BTC,long,2026-04-08 04:00:00+00:00,2026-04-12 12:00:00+00:00,27,-0.0008226185040903472,0.0006802822726792184,-0.0015029007767695655,24% target-vol,historical_validation,4.5,0.32035056302764886,0.32401282883862875,0.4834567222059321,closed,loss
risk24,ETH,long,2026-04-08 04:00:00+00:00,2026-04-12 16:00:00+00:00,28,-0.0046987554052025605,0.0003200089217793065,-0.005018764326981867,24% target-vol,historical_validation,4.666666666666667,0.1681225956973481,0.17338775870571532,0.21270183534150844,closed,loss
risk20,BTC,long,2026-04-13 12:00:00+00:00,2026-04-30 20:00:00+00:00,105,0.02613218287238734,0.001172437219857161,0.024959745652530178,20% target-vol,historical_validation,17.5,0.2252387416487713,0.2852702380717146,0.457121007263138,closed,win
risk24,BTC,long,2026-04-13 12:00:00+00:00,2026-04-29 20:00:00+00:00,99,0.03058475760828017,0.0013256292184713118,0.029259128389808858,24% target-vol,historical_validation,16.5,0.2702864899785255,0.3532813430355541,0.537342179856527,closed,win
risk20,ETH,long,2026-04-14 04:00:00+00:00,2026-04-17 04:00:00+00:00,19,-0.002616307887354825,0.00016643745217431358,-0.002782745339529139,20% target-vol,historical_validation,3.1666666666666665,0.16278350684899853,0.12635557590537497,0.1656052780868806,closed,loss
risk24,ETH,long,2026-04-14 04:00:00+00:00,2026-04-17 04:00:00+00:00,19,-0.0031395694648257916,0.0001997249426091763,-0.0033392944074349677,24% target-vol,historical_validation,3.1666666666666665,0.19534020821879824,0.1516266910864499,0.1987263337042567,closed,loss
risk20,ETH,long,2026-04-17 12:00:00+00:00,2026-04-19 00:00:00+00:00,10,-0.0021804951614940106,0.00014029008614162034,-0.002320785247635631,20% target-vol,historical_validation,1.6666666666666667,0.056042546928459065,0.08678119924394419,0.14023462877382936,closed,loss
risk24,ETH,long,2026-04-17 12:00:00+00:00,2026-04-19 00:00:00+00:00,10,-0.0026165941937928133,0.00016834810336994433,-0.0027849422971627574,24% target-vol,historical_validation,1.6666666666666667,0.06725105631415086,0.10413743909273303,0.1682815545285952,closed,loss
risk20,ETH,long,2026-04-22 20:00:00+00:00,2026-04-23 12:00:00+00:00,5,-0.002108423273780153,9.703298358957787e-05,-0.0022054562573697307,20% target-vol,historical_validation,0.8333333333333334,0.034321904939248006,0.056801674170353346,0.09703298358957785,closed,loss
risk24,ETH,long,2026-04-22 20:00:00+00:00,2026-04-23 12:00:00+00:00,5,-0.002755894889738008,0.00012349080936706547,-0.0028793856991050737,24% target-vol,historical_validation,0.8333333333333334,0.04823336904441538,0.07520561729481853,0.12349080936706545,closed,loss
risk20,BTC,long,2026-05-01 08:00:00+00:00,2026-05-13 16:00:00+00:00,75,0.00824530637853815,0.0008109095571999349,0.007434396821338215,20% target-vol,historical_validation,12.5,0.04786411375071786,0.3086107952728039,0.5506464080242647,closed,win
risk24,BTC,long,2026-05-01 08:00:00+00:00,2026-05-13 16:00:00+00:00,75,0.010506184624556852,0.0009313302349745356,0.009574854389582317,24% target-vol,historical_validation,12.5,0.03819718106068423,0.3535125582181409,0.6607756896291176,closed,win
risk20,ETH,long,2026-05-03 16:00:00+00:00,2026-05-07 04:00:00+00:00,22,0.0005322372274871308,0.00017060399041765413,0.00036163323706947666,20% target-vol,historical_validation,3.6666666666666665,0.045877146448824645,0.1083089291766579,0.15122462779952703,closed,win
risk24,ETH,long,2026-05-03 16:00:00+00:00,2026-05-07 04:00:00+00:00,22,0.0006386846729845581,0.00020472478850118493,0.0004339598844833732,24% target-vol,historical_validation,3.6666666666666665,0.055052575738589564,0.1299707150119895,0.18146955335943235,closed,win
risk20,ETH,short,2026-05-14 00:00:00+00:00,2026-05-15 00:00:00+00:00,7,-0.004467196502728621,0.0004555831694796362,-0.004922779672208257,20% target-vol,historical_validation,1.1666666666666667,-0.29006401654298625,0.2875887193180234,0.454033190685789,closed,loss
risk24,ETH,short,2026-05-14 00:00:00+00:00,2026-05-15 00:00:00+00:00,7,-0.005360635803274339,0.0005466998033755637,-0.005907335606649903,24% target-vol,historical_validation,1.1666666666666667,-0.34807681985158356,0.345106463181628,0.5448398288229469,closed,loss
risk20,BTC,long,2026-05-15 00:00:00+00:00,2026-05-15 16:00:00+00:00,5,-0.002618660410047526,9.54029229279131e-05,-0.002714063332975439,20% target-vol,historical_validation,0.8333333333333334,0.08613636913565982,0.09013185552082514,0.0954029229279131,closed,loss
risk24,BTC,long,2026-05-15 00:00:00+00:00,2026-05-15 16:00:00+00:00,5,-0.0027582207041405306,0.00010432662709037755,-0.002862547331230908,24% target-vol,historical_validation,0.8333333333333334,0.10336364296279178,0.10052690072950318,0.10432662709037756,closed,loss
risk20,ETH,short,2026-05-15 12:00:00+00:00,2026-05-24 08:00:00+00:00,54,0.021063087192314252,0.0005018598681668587,0.020561227324147394,20% target-vol,historical_validation,9.0,-0.38263706161941125,0.24888779419929707,0.38311589349463954,closed,win
risk24,ETH,short,2026-05-15 12:00:00+00:00,2026-05-24 08:00:00+00:00,54,0.025019439042446058,0.0005879745533587495,0.02443146448908731,24% target-vol,historical_validation,9.0,-0.44491172519554273,0.2982740338291297,0.4454817837520864,closed,win
risk20,BTC,short,2026-05-22 12:00:00+00:00,2026-05-25 16:00:00+00:00,20,5.210725615864987e-06,0.0005159212724254582,-0.0005107105468095932,20% target-vol,historical_validation,3.3333333333333335,-0.36427859098200693,0.28570512882926,0.40446274242601943,closed,loss
