profile,profile_name,period_end,return,observations,complete,sample
risk24,24% target-vol,2022-06-12 00:00:00+00:00,0.049523451126550544,7,True,development
risk24,24% target-vol,2022-06-19 00:00:00+00:00,0.054952239465143826,7,True,development
risk24,24% target-vol,2022-06-26 00:00:00+00:00,0.0,7,True,development
risk24,24% target-vol,2022-07-03 00:00:00+00:00,-0.0001935327530788733,7,True,development
risk24,24% target-vol,2022-07-10 00:00:00+00:00,-0.0021287688304032493,7,True,development
risk24,24% target-vol,2022-07-17 00:00:00+00:00,-0.0019676756578398402,7,True,development
risk24,24% target-vol,2022-07-24 00:00:00+00:00,0.0,7,True,development
risk24,24% target-vol,2022-07-31 00:00:00+00:00,-0.0014135700633014503,7,True,development
risk24,24% target-vol,2022-08-07 00:00:00+00:00,-0.009557442248474879,7,True,development
risk24,24% target-vol,2022-08-14 00:00:00+00:00,-0.014823397237437419,7,True,development
risk24,24% target-vol,2022-08-21 00:00:00+00:00,-0.002254697368157421,7,True,development
risk24,24% target-vol,2022-08-28 00:00:00+00:00,0.011909909445267042,7,True,development
risk24,24% target-vol,2022-09-04 00:00:00+00:00,-0.01887238219288856,7,True,development
risk24,24% target-vol,2022-09-11 00:00:00+00:00,-0.0016350363321623318,7,True,development
risk24,24% target-vol,2022-09-18 00:00:00+00:00,-9.096744905701115e-05,7,True,development
risk24,24% target-vol,2022-09-25 00:00:00+00:00,-0.01153504765265545,7,True,development
risk24,24% target-vol,2022-10-02 00:00:00+00:00,-0.0163134413346826,7,True,development
risk24,24% target-vol,2022-10-09 00:00:00+00:00,-0.006545308545635731,7,True,development
risk24,24% target-vol,2022-10-16 00:00:00+00:00,2.052799510576797e-05,7,True,development
risk24,24% target-vol,2022-10-23 00:00:00+00:00,0.0012242736368945906,7,True,development
risk24,24% target-vol,2022-10-30 00:00:00+00:00,0.06203408694302004,7,True,development
risk24,24% target-vol,2022-11-06 00:00:00+00:00,-0.014285323882658463,7,True,development
risk24,24% target-vol,2022-11-13 00:00:00+00:00,0.03108962509124824,7,True,development
risk24,24% target-vol,2022-11-20 00:00:00+00:00,-0.0011791925345016052,7,True,development
risk24,24% target-vol,2022-11-27 00:00:00+00:00,0.0019316443618142554,7,True,development
risk24,24% target-vol,2022-12-04 00:00:00+00:00,-0.00011039715199279154,7,True,development
risk24,24% target-vol,2022-12-11 00:00:00+00:00,-0.007566330088722317,7,True,development
risk24,24% target-vol,2022-12-18 00:00:00+00:00,0.005441684853124684,7,True,development
risk24,24% target-vol,2022-12-25 00:00:00+00:00,-0.008419374217736197,7,True,development
risk24,24% target-vol,2023-01-01 00:00:00+00:00,0.0038709458668171326,7,True,development
risk24,24% target-vol,2023-01-08 00:00:00+00:00,-0.009867504475368105,7,True,development
risk24,24% target-vol,2023-01-15 00:00:00+00:00,0.15418308648913093,7,True,development
risk24,24% target-vol,2023-01-22 00:00:00+00:00,0.04067399235635216,7,True,development
risk24,24% target-vol,2023-01-29 00:00:00+00:00,0.0027017058369589453,7,True,development
risk24,24% target-vol,2023-02-05 00:00:00+00:00,-0.010590209990821497,7,True,development
risk24,24% target-vol,2023-02-12 00:00:00+00:00,-0.002610024864596938,7,True,development
risk24,24% target-vol,2023-02-19 00:00:00+00:00,0.009783863673762605,7,True,development
risk24,24% target-vol,2023-02-26 00:00:00+00:00,-0.004703047511696701,7,True,development
risk24,24% target-vol,2023-03-05 00:00:00+00:00,-0.0014706502635137841,7,True,development
risk24,24% target-vol,2023-03-12 00:00:00+00:00,0.0026146293879072413,7,True,development
risk24,24% target-vol,2023-03-19 00:00:00+00:00,0.07858702637455117,7,True,development
risk24,24% target-vol,2023-03-26 00:00:00+00:00,-0.013337162778781386,7,True,development
risk24,24% target-vol,2023-04-02 00:00:00+00:00,-0.010988334262619248,7,True,development
risk24,24% target-vol,2023-04-09 00:00:00+00:00,0.00715564290660442,7,True,development
risk24,24% target-vol,2023-04-16 00:00:00+00:00,0.04253089635592611,7,True,development
risk24,24% target-vol,2023-04-23 00:00:00+00:00,-0.0077946386966756265,7,True,development
risk24,24% target-vol,2023-04-30 00:00:00+00:00,-0.0009275125071451784,7,True,development
risk24,24% target-vol,2023-05-07 00:00:00+00:00,-0.012568248662305326,7,True,development
risk24,24% target-vol,2023-05-14 00:00:00+00:00,0.0,7,True,development
risk24,24% target-vol,2023-05-21 00:00:00+00:00,-0.007010390051026882,7,True,development
risk24,24% target-vol,2023-05-28 00:00:00+00:00,-0.008508681325674172,7,True,development
risk24,24% target-vol,2023-06-04 00:00:00+00:00,0.0009020727473529888,7,True,development
risk24,24% target-vol,2023-06-11 00:00:00+00:00,-0.00519536086171557,7,True,development
risk24,24% target-vol,2023-06-18 00:00:00+00:00,0.005883354185665102,7,True,development
risk24,24% target-vol,2023-06-25 00:00:00+00:00,0.02681221746205531,7,True,development
risk24,24% target-vol,2023-07-02 00:00:00+00:00,-0.010226222979727306,7,True,development
risk24,24% target-vol,2023-07-09 00:00:00+00:00,-0.002152340656732088,7,True,development
risk24,24% target-vol,2023-07-16 00:00:00+00:00,-0.004469468663104825,7,True,development
risk24,24% target-vol,2023-07-23 00:00:00+00:00,-0.0022905635219642173,7,True,development
risk24,24% target-vol,2023-07-30 00:00:00+00:00,-0.0068935749276958225,7,True,development
risk24,24% target-vol,2023-08-06 00:00:00+00:00,-0.007894459329321424,7,True,development
risk24,24% target-vol,2023-08-13 00:00:00+00:00,-0.006406431058482265,7,True,development
risk24,24% target-vol,2023-08-20 00:00:00+00:00,0.09796324981623128,7,True,development
risk24,24% target-vol,2023-08-27 00:00:00+00:00,-0.005923031829757397,7,True,development
risk24,24% target-vol,2023-09-03 00:00:00+00:00,-0.028241298101238876,7,True,development
risk24,24% target-vol,2023-09-10 00:00:00+00:00,-0.008063573852911454,7,True,development
risk24,24% target-vol,2023-09-17 00:00:00+00:00,-0.00747203199931834,7,True,development
risk24,24% target-vol,2023-09-24 00:00:00+00:00,-0.005539102724631317,7,True,development
risk24,24% target-vol,2023-10-01 00:00:00+00:00,-0.012574693965474726,7,True,development
risk24,24% target-vol,2023-10-08 00:00:00+00:00,-0.015401575109004195,7,True,development
risk24,24% target-vol,2023-10-15 00:00:00+00:00,0.005382113906193364,7,True,development
risk24,24% target-vol,2023-10-22 00:00:00+00:00,0.027090437132681444,7,True,development
risk24,24% target-vol,2023-10-29 00:00:00+00:00,0.07920092478904972,7,True,development
risk24,24% target-vol,2023-11-05 00:00:00+00:00,0.009218132353116193,7,True,development
risk24,24% target-vol,2023-11-12 00:00:00+00:00,0.025922474552029895,7,True,development
risk24,24% target-vol,2023-11-19 00:00:00+00:00,-0.013392853864678145,7,True,development
risk24,24% target-vol,2023-11-26 00:00:00+00:00,0.002057940531788205,7,True,development
risk24,24% target-vol,2023-12-03 00:00:00+00:00,0.01782832571220383,7,True,development
risk24,24% target-vol,2023-12-10 00:00:00+00:00,0.05319452650645884,7,True,development
risk24,24% target-vol,2023-12-17 00:00:00+00:00,0.0,7,True,development
risk24,24% target-vol,2023-12-24 00:00:00+00:00,-0.0018341845998344208,7,True,development
risk24,24% target-vol,2023-12-31 00:00:00+00:00,-0.00046711741811389373,7,True,development
risk24,24% target-vol,2024-01-07 00:00:00+00:00,-0.010985474725766498,7,True,historical_validation
risk24,24% target-vol,2024-01-14 00:00:00+00:00,0.022624430601100975,7,True,historical_validation
risk24,24% target-vol,2024-01-21 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2024-01-28 00:00:00+00:00,0.008214304235813152,7,True,historical_validation
risk24,24% target-vol,2024-02-04 00:00:00+00:00,0.00035120067533078725,7,True,historical_validation
risk24,24% target-vol,2024-02-11 00:00:00+00:00,0.05018875456426808,7,True,historical_validation
risk24,24% target-vol,2024-02-18 00:00:00+00:00,0.0511060202842859,7,True,historical_validation
risk24,24% target-vol,2024-02-25 00:00:00+00:00,0.008809666585065878,7,True,historical_validation
risk24,24% target-vol,2024-03-03 00:00:00+00:00,0.038843435807686344,7,True,historical_validation
risk24,24% target-vol,2024-03-10 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2024-03-17 00:00:00+00:00,-0.0020812910093918058,7,True,historical_validation
risk24,24% target-vol,2024-03-24 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2024-03-31 00:00:00+00:00,-0.005799586838421744,7,True,historical_validation
risk24,24% target-vol,2024-04-07 00:00:00+00:00,-0.001524206341751544,7,True,historical_validation
risk24,24% target-vol,2024-04-14 00:00:00+00:00,-0.012355251946134294,7,True,historical_validation
risk24,24% target-vol,2024-04-21 00:00:00+00:00,-0.009137313438613459,7,True,historical_validation
risk24,24% target-vol,2024-04-28 00:00:00+00:00,-0.00045182295718593224,7,True,historical_validation
risk24,24% target-vol,2024-05-05 00:00:00+00:00,-0.010698532327398258,7,True,historical_validation
risk24,24% target-vol,2024-05-12 00:00:00+00:00,-0.003790289039174999,7,True,historical_validation
risk24,24% target-vol,2024-05-19 00:00:00+00:00,-0.01841338057080044,7,True,historical_validation
risk24,24% target-vol,2024-05-26 00:00:00+00:00,0.06651879107270742,7,True,historical_validation
risk24,24% target-vol,2024-06-02 00:00:00+00:00,-0.008761216471670052,7,True,historical_validation
risk24,24% target-vol,2024-06-09 00:00:00+00:00,-0.010261350424923266,7,True,historical_validation
risk24,24% target-vol,2024-06-16 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2024-06-23 00:00:00+00:00,0.00280558569122058,7,True,historical_validation
risk24,24% target-vol,2024-06-30 00:00:00+00:00,0.0158742661531468,7,True,historical_validation
risk24,24% target-vol,2024-07-07 00:00:00+00:00,0.05479172348135708,7,True,historical_validation
risk24,24% target-vol,2024-07-14 00:00:00+00:00,-0.00019013256086630737,7,True,historical_validation
risk24,24% target-vol,2024-07-21 00:00:00+00:00,-0.004782480972556291,7,True,historical_validation
risk24,24% target-vol,2024-07-28 00:00:00+00:00,-0.021193000644439297,7,True,historical_validation
risk24,24% target-vol,2024-08-04 00:00:00+00:00,0.06337796537028795,7,True,historical_validation
risk24,24% target-vol,2024-08-11 00:00:00+00:00,0.04660257333470663,7,True,historical_validation
risk24,24% target-vol,2024-08-18 00:00:00+00:00,-0.002560751082888668,7,True,historical_validation
risk24,24% target-vol,2024-08-25 00:00:00+00:00,-0.0038446164341631173,7,True,historical_validation
risk24,24% target-vol,2024-09-01 00:00:00+00:00,-0.0012303452135457027,7,True,historical_validation
risk24,24% target-vol,2024-09-08 00:00:00+00:00,0.017269764731290937,7,True,historical_validation
risk24,24% target-vol,2024-09-15 00:00:00+00:00,-0.010017899033796018,7,True,historical_validation
risk24,24% target-vol,2024-09-22 00:00:00+00:00,-0.012149237730742835,7,True,historical_validation
risk24,24% target-vol,2024-09-29 00:00:00+00:00,-0.004679835746908889,7,True,historical_validation
risk24,24% target-vol,2024-10-06 00:00:00+00:00,-0.014670518461993631,7,True,historical_validation
risk24,24% target-vol,2024-10-13 00:00:00+00:00,-0.003030536193683764,7,True,historical_validation
risk24,24% target-vol,2024-10-20 00:00:00+00:00,0.01916295708140603,7,True,historical_validation
risk24,24% target-vol,2024-10-27 00:00:00+00:00,-0.0008141004313149125,7,True,historical_validation
risk24,24% target-vol,2024-11-03 00:00:00+00:00,-0.02046396924516769,7,True,historical_validation
risk24,24% target-vol,2024-11-10 00:00:00+00:00,0.01159119497467076,7,True,historical_validation
risk24,24% target-vol,2024-11-17 00:00:00+00:00,0.04184744902206372,7,True,historical_validation
risk24,24% target-vol,2024-11-24 00:00:00+00:00,0.01634649560827217,7,True,historical_validation
risk24,24% target-vol,2024-12-01 00:00:00+00:00,0.0005440237819660521,7,True,historical_validation
risk24,24% target-vol,2024-12-08 00:00:00+00:00,-0.00010344499753123237,7,True,historical_validation
risk24,24% target-vol,2024-12-15 00:00:00+00:00,0.0075416491356556925,7,True,historical_validation
risk24,24% target-vol,2024-12-22 00:00:00+00:00,0.003118094067595445,7,True,historical_validation
risk24,24% target-vol,2024-12-29 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2025-01-05 00:00:00+00:00,-6.7808781993417e-05,7,True,historical_validation
risk24,24% target-vol,2025-01-12 00:00:00+00:00,-0.01338198385776801,7,True,historical_validation
risk24,24% target-vol,2025-01-19 00:00:00+00:00,0.020883836329776972,7,True,historical_validation
risk24,24% target-vol,2025-01-26 00:00:00+00:00,-0.04452946437804417,7,True,historical_validation
risk24,24% target-vol,2025-02-02 00:00:00+00:00,-0.0088573131935612,7,True,historical_validation
risk24,24% target-vol,2025-02-09 00:00:00+00:00,0.015957584130910307,7,True,historical_validation
risk24,24% target-vol,2025-02-16 00:00:00+00:00,-0.007577903926750396,7,True,historical_validation
risk24,24% target-vol,2025-02-23 00:00:00+00:00,-0.012675872877244143,7,True,historical_validation
risk24,24% target-vol,2025-03-02 00:00:00+00:00,0.04206538952743433,7,True,historical_validation
risk24,24% target-vol,2025-03-09 00:00:00+00:00,0.012580319950265428,7,True,historical_validation
risk24,24% target-vol,2025-03-16 00:00:00+00:00,-0.0008318828428581782,7,True,historical_validation
risk24,24% target-vol,2025-03-23 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2025-03-30 00:00:00+00:00,0.007407999245502506,7,True,historical_validation
risk24,24% target-vol,2025-04-06 00:00:00+00:00,0.010396691265272207,7,True,historical_validation
risk24,24% target-vol,2025-04-13 00:00:00+00:00,0.001812056871113521,7,True,historical_validation
risk24,24% target-vol,2025-04-20 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2025-04-27 00:00:00+00:00,-0.0026803444273517663,7,True,historical_validation
risk24,24% target-vol,2025-05-04 00:00:00+00:00,0.00036112130522458763,7,True,historical_validation
risk24,24% target-vol,2025-05-11 00:00:00+00:00,0.045705813561427,7,True,historical_validation
risk24,24% target-vol,2025-05-18 00:00:00+00:00,-0.007354611754553542,7,True,historical_validation
risk24,24% target-vol,2025-05-25 00:00:00+00:00,-0.0002909543358466937,7,True,historical_validation
risk24,24% target-vol,2025-06-01 00:00:00+00:00,-0.00045163509604950747,7,True,historical_validation
risk24,24% target-vol,2025-06-08 00:00:00+00:00,-0.0018933360544141076,7,True,historical_validation
risk24,24% target-vol,2025-06-15 00:00:00+00:00,-0.004053847413785228,7,True,historical_validation
risk24,24% target-vol,2025-06-22 00:00:00+00:00,0.00850286530754163,7,True,historical_validation
risk24,24% target-vol,2025-06-29 00:00:00+00:00,-0.009418421535693278,7,True,historical_validation
risk24,24% target-vol,2025-07-06 00:00:00+00:00,-0.010696770291080293,7,True,historical_validation
risk24,24% target-vol,2025-07-13 00:00:00+00:00,0.06917851421019838,7,True,historical_validation
risk24,24% target-vol,2025-07-20 00:00:00+00:00,0.0592275016064967,7,True,historical_validation
risk24,24% target-vol,2025-07-27 00:00:00+00:00,0.0017689270609608787,7,True,historical_validation
risk24,24% target-vol,2025-08-03 00:00:00+00:00,-0.007791097608899289,7,True,historical_validation
risk24,24% target-vol,2025-08-10 00:00:00+00:00,0.029964714180760854,7,True,historical_validation
risk24,24% target-vol,2025-08-17 00:00:00+00:00,0.006525896349757865,7,True,historical_validation
risk24,24% target-vol,2025-08-24 00:00:00+00:00,-0.000245421815782354,7,True,historical_validation
risk24,24% target-vol,2025-08-31 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2025-09-07 00:00:00+00:00,-0.008189353176422554,7,True,historical_validation
risk24,24% target-vol,2025-09-14 00:00:00+00:00,0.0014704493952570896,7,True,historical_validation
risk24,24% target-vol,2025-09-21 00:00:00+00:00,-0.018455756576545412,7,True,historical_validation
risk24,24% target-vol,2025-09-28 00:00:00+00:00,-0.0027142539309678027,7,True,historical_validation
risk24,24% target-vol,2025-10-05 00:00:00+00:00,0.05534336173679888,7,True,historical_validation
risk24,24% target-vol,2025-10-12 00:00:00+00:00,-0.019461106045627452,7,True,historical_validation
risk24,24% target-vol,2025-10-19 00:00:00+00:00,0.015612964373761251,7,True,historical_validation
risk24,24% target-vol,2025-10-26 00:00:00+00:00,-0.016065788321099617,7,True,historical_validation
risk24,24% target-vol,2025-11-02 00:00:00+00:00,-0.007977541112697661,7,True,historical_validation
risk24,24% target-vol,2025-11-09 00:00:00+00:00,0.018538755542967245,7,True,historical_validation
risk24,24% target-vol,2025-11-16 00:00:00+00:00,0.024598652663214482,7,True,historical_validation
risk24,24% target-vol,2025-11-23 00:00:00+00:00,0.024607805422312667,7,True,historical_validation
risk24,24% target-vol,2025-11-30 00:00:00+00:00,-0.0046864493825092834,7,True,historical_validation
risk24,24% target-vol,2025-12-07 00:00:00+00:00,0.0,7,True,historical_validation
risk24,24% target-vol,2025-12-14 00:00:00+00:00,-0.006413266518734639,7,True,historical_validation
risk24,24% target-vol,2025-12-21 00:00:00+00:00,-0.00655455684613615,7,True,historical_validation
risk24,24% target-vol,2025-12-28 00:00:00+00:00,-0.005631002257897477,7,True,historical_validation
risk24,24% target-vol,2026-01-04 00:00:00+00:00,-0.0201375782093276,7,True,historical_validation
risk24,24% target-vol,2026-01-11 00:00:00+00:00,-0.003256625431440452,7,True,historical_validation
risk24,24% target-vol,2026-01-18 00:00:00+00:00,-0.00942225049595491,7,True,historical_validation
risk24,24% target-vol,2026-01-25 00:00:00+00:00,-0.014746069154034536,7,True,historical_validation
risk24,24% target-vol,2026-02-01 00:00:00+00:00,0.05417331254792401,7,True,historical_validation
risk24,24% target-vol,2026-02-08 00:00:00+00:00,0.06030723232757196,7,True,historical_validation
risk24,24% target-vol,2026-02-15 00:00:00+00:00,0.002525051784868282,7,True,historical_validation
risk24,24% target-vol,2026-02-22 00:00:00+00:00,-0.008519968741948603,7,True,historical_validation
risk24,24% target-vol,2026-03-01 00:00:00+00:00,-0.006067083457762523,7,True,historical_validation
risk24,24% target-vol,2026-03-08 00:00:00+00:00,-0.000311735357715226,7,True,historical_validation
risk24,24% target-vol,2026-03-15 00:00:00+00:00,-0.0014157840693432844,7,True,historical_validation
risk24,24% target-vol,2026-03-22 00:00:00+00:00,0.000189491055594182,7,True,historical_validation
risk24,24% target-vol,2026-03-29 00:00:00+00:00,0.0014833900127178001,7,True,historical_validation
risk24,24% target-vol,2026-04-05 00:00:00+00:00,-0.014742256862497305,7,True,historical_validation
risk24,24% target-vol,2026-04-12 00:00:00+00:00,-0.01914241501044811,7,True,historical_validation
risk24,24% target-vol,2026-04-19 00:00:00+00:00,0.01575742830919058,7,True,historical_validation
risk24,24% target-vol,2026-04-26 00:00:00+00:00,0.013675036453725253,7,True,historical_validation
risk24,24% target-vol,2026-05-03 00:00:00+00:00,-0.005333387590769623,7,True,historical_validation
risk24,24% target-vol,2026-05-10 00:00:00+00:00,0.011677413379757029,7,True,historical_validation
risk24,24% target-vol,2026-05-17 00:00:00+00:00,-0.002614463143227219,7,True,historical_validation
risk24,24% target-vol,2026-05-24 00:00:00+00:00,0.014519013645391654,7,True,historical_validation
risk24,24% target-vol,2026-05-31 00:00:00+00:00,0.016490195680714415,7,True,historical_validation
risk24,24% target-vol,2026-06-07 00:00:00+00:00,0.12814728233562955,7,True,historical_validation
risk24,24% target-vol,2026-06-14 00:00:00+00:00,-0.02470103099956167,7,True,historical_validation
risk24,24% target-vol,2026-06-21 00:00:00+00:00,-0.005712865989105365,7,True,historical_validation
risk24,24% target-vol,2026-06-28 00:00:00+00:00,0.034928884764906964,7,True,historical_validation
risk24,24% target-vol,2026-07-05 00:00:00+00:00,0.005700167121815536,2,False,historical_validation
